,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Exit_Probability,Predicted
4359,15605425,Chia,545,Germany,Female,44,2,127536.44,1,1,0,108398.63,0,0.2680473359420238,0
4360,15801934,Su,678,France,Male,66,8,0.0,2,1,1,47117.03,0,0.013503163160457621,0
4361,15592000,Calabresi,781,Germany,Female,48,9,82794.18,1,1,0,124720.68,1,0.9823313670084254,1
4362,15618695,Ts'ui,571,Spain,Female,22,3,108117.1,1,0,1,53328.7,0,0.07246917332819533,0
4363,15637110,McCulloch,634,Spain,Female,35,10,0.0,1,1,0,82634.41,0,0.12444316112145422,0
4364,15727408,Koo,523,Germany,Male,27,8,61688.61,2,1,0,147059.16,0,0.021086221487152685,0
4365,15716328,Miller,501,France,Female,40,2,0.0,2,0,0,141946.92,0,0.020073864224565027,0
4366,15669060,Woolnough,662,France,Male,74,6,0.0,2,1,0,123583.85,0,0.10963103650799233,0
4367,15675854,Douglas,573,Spain,Male,50,0,159304.07,1,0,1,155915.24,1,0.21423225742809554,0
4368,15621116,Fang,648,Germany,Male,33,5,138664.24,1,1,0,29076.27,0,0.7100673430619084,1
4369,15781495,Munro,662,France,Female,22,2,126362.57,2,1,1,97382.8,0,0.015940416374725243,0
4370,15740470,Vinogradov,725,France,Male,39,4,160652.45,2,1,0,57643.55,0,0.04593238182133879,0
4371,15714391,Lai,563,France,Female,35,2,183572.84,1,1,1,66006.75,1,0.9334850163699094,1
4372,15730137,Udegbulam,628,France,Male,31,0,88421.81,1,0,0,72350.47,0,0.029853124581948165,0
4373,15596455,Mao,546,Spain,Female,45,2,0.0,1,0,0,197789.83,1,0.8707276123307383,1
4374,15717290,Onyekaozulu,688,Germany,Male,41,2,112871.19,2,0,1,65520.74,0,0.10931074879175204,0
4375,15616555,Fu,850,Germany,Male,41,8,60880.68,1,1,0,31825.84,0,0.2146448722973519,0
4376,15659820,Cross,614,France,Female,34,5,0.0,2,1,0,185561.89,0,0.016910934500282745,0
4377,15696301,Snider,719,France,Female,37,9,101455.7,1,1,0,25803.59,1,0.07416442663193878,0
4378,15771087,Harrison,757,France,Female,71,0,88084.13,2,1,1,154337.47,0,0.025445484253390206,0
4379,15808831,Dale,669,France,Male,29,7,0.0,2,1,1,138145.62,0,0.01450480412684795,0
4380,15812241,Udinese,438,Germany,Male,59,7,127197.14,1,1,0,51565.98,1,0.984375722651512,1
4381,15680370,DeRose,492,France,Male,39,7,0.0,2,0,1,71323.23,0,0.020479749864432347,0
4382,15780561,Hay,622,France,Female,39,9,83456.79,2,0,0,38882.34,0,0.04796992211970827,0
4383,15800784,Bruce,645,France,Male,42,4,98298.18,1,1,1,676.06,0,0.05224036212359218,0
4384,15715796,Romani,728,France,Male,37,0,0.0,2,1,1,72203.8,0,0.014424053684671556,0
4385,15605375,Tseng,651,France,Male,35,2,86911.8,1,1,0,174094.24,0,0.021027474596658317,0
4386,15621520,Tang,783,Germany,Female,42,2,139707.28,1,1,0,2150.22,0,0.7363106215670372,1
4387,15665460,Isayeva,732,Spain,Female,67,1,0.0,2,1,1,177783.04,0,0.01790975771502326,0
4388,15801152,Hill,553,Spain,Female,39,1,142876.98,2,1,0,44363.42,0,0.04778570854075946,0
4389,15756425,Barnes,660,France,Male,30,7,146301.31,1,0,0,96847.91,0,0.0203969298605989,0
4390,15674328,Moreno,670,France,Female,40,3,47364.45,1,1,1,148579.43,1,0.8785069664643832,1
4391,15742404,McGregor,718,France,Male,38,7,0.0,2,1,0,38308.34,0,0.013812572162211559,0
4392,15757140,Genovese,787,France,Male,51,0,58137.08,1,0,1,142538.31,0,0.32373268830238056,0
4393,15570051,Gill,775,Germany,Female,38,6,179886.41,2,0,0,153122.58,0,0.1117272414462542,0
4394,15669175,Ts'ai,479,Germany,Male,24,6,107637.97,2,0,1,169505.83,0,0.03161849351715963,0
4395,15790324,Green,660,France,Female,20,6,167685.56,1,1,0,57929.9,0,0.14532508773701108,0
4396,15691119,Martin,721,Germany,Male,68,4,136525.99,1,0,0,175399.14,0,0.3161315566992561,0
4397,15743478,Johnson,659,Germany,Male,39,8,52106.33,2,1,1,107964.36,0,0.04249131511141001,0
4398,15707007,Onio,743,France,Female,39,8,0.0,1,1,0,94263.44,0,0.15359751973780447,0
4399,15572547,Vaguine,670,France,Female,45,9,104930.38,1,1,0,155921.81,1,0.968125491387832,1
4400,15567063,Manna,766,Germany,Female,34,6,106434.94,1,0,1,137995.66,1,0.9693749566209077,1
4401,15689633,Toomey,845,Spain,Female,38,2,112803.92,1,1,0,179631.85,0,0.049764828403196334,0
4402,15720637,Bell,710,Germany,Female,46,10,120530.34,1,1,0,166586.99,1,0.9839140697093194,1
4403,15616859,Bonwick,602,Germany,Female,43,2,113641.49,4,1,0,115116.35,1,0.983268728683757,1
4404,15766166,Folliero,604,Spain,Male,43,2,145081.72,1,1,1,23881.62,0,0.12934833123919315,0
4405,15617655,Holt,564,Spain,Female,35,9,0.0,2,1,1,105837.38,0,0.012993590910120473,0
4406,15623450,Brown,637,Germany,Female,27,7,135842.89,1,1,1,101418.05,0,0.05219519471665309,0
4407,15796612,Ch'ang,527,France,Female,31,1,112203.25,1,1,0,182266.01,0,0.030413153175234364,0
4408,15795963,Fiorentini,687,France,Male,34,7,129895.19,1,0,1,28698.17,0,0.019384241698467093,0
4409,15781598,Middleton,756,Germany,Male,41,6,149049.92,1,0,1,50422.36,1,0.9272974493124284,1
4410,15691871,Millar,503,Germany,Male,42,9,153279.39,1,1,1,151336.96,0,0.10685911718480649,0
4411,15740345,Osborne,657,Spain,Male,42,5,41473.33,1,1,0,112979.6,1,0.862960971096334,1
4412,15662626,Feng,666,France,Female,40,2,0.0,2,0,0,36371.27,0,0.09211175619876229,0
4413,15596575,Vale,615,Germany,Male,39,5,113193.51,2,1,1,52166.25,0,0.03549559875110868,0
4414,15657321,Arkwookerum,712,Germany,Male,27,8,113174.21,2,1,0,147261.58,0,0.06212022156881214,0
4415,15575955,Lujan,764,France,Female,24,0,0.0,2,1,0,88724.49,0,0.4160214024513045,0
4416,15743893,Alexeyeva,471,France,Male,42,3,164951.56,1,1,0,190531.77,0,0.16730482407921485,0
4417,15697270,Gannon,608,Spain,Male,27,4,153325.1,1,1,1,199953.33,0,0.054734839717968206,0
4418,15644356,Prokhorova,682,Spain,Female,47,10,134032.01,1,1,0,144290.97,0,0.6602532465122242,1
4419,15677586,Romero,587,Germany,Female,32,3,125445.04,2,1,1,130514.78,0,0.019661319634901107,0
4420,15571261,Toscani,714,Germany,Female,35,6,126077.43,2,1,1,53954.24,0,0.06756333071940167,0
4421,15698758,Onwuamaegbu,630,Spain,Female,31,1,0.0,2,1,1,169802.73,0,0.013954242676543443,0
4422,15787014,King,648,Germany,Female,28,8,90371.09,1,1,1,146851.73,0,0.041029461614773735,0
4423,15739857,Trentino,785,France,Female,40,3,0.0,2,1,1,96832.82,0,0.015261820845078706,0
4424,15774630,Peacock,601,Germany,Female,47,1,142802.02,1,1,1,57553.02,0,0.26307817294828295,0
4425,15805523,Nnaife,717,France,Female,28,1,90537.16,1,0,1,74800.99,0,0.01430802351936806,0
4426,15749557,Chao,707,France,Female,44,6,0.0,2,1,1,192542.17,0,0.014150301342474894,0
4427,15681180,Barese,771,France,Female,23,7,156123.73,1,1,0,72990.62,0,0.10724947378287149,0
4428,15742028,Udegbulam,602,France,Female,35,5,0.0,2,1,0,31050.02,0,0.016965631177608652,0
4429,15686463,Fu,626,France,Male,38,7,141074.59,1,1,0,52795.56,1,0.12762617084385788,0
4430,15654379,Onwuatuegwu,588,Spain,Male,59,4,0.0,2,1,1,27435.41,0,0.019211063653480243,0
4431,15783629,Degtyaryov,616,Germany,Female,42,6,117899.95,2,0,0,150266.81,0,0.261684617976131,0
4432,15751193,Nnaemeka,621,Spain,Male,33,4,0.0,2,1,1,40299.23,0,0.01368950155025408,0
4433,15724099,Udinese,674,France,Male,26,6,166257.96,1,1,1,149369.41,0,0.017136393046762198,0
4434,15568429,Mitchell,633,Spain,Female,46,3,0.0,2,1,0,120250.58,0,0.05397807200732234,0
4435,15648967,Ch'en,698,Germany,Female,64,1,169362.43,1,1,0,84760.32,1,0.976054113566011,1
4436,15664498,Golovanov,508,France,Male,26,7,205962.0,1,1,0,156424.4,0,0.07033605547652219,0
4437,15779522,Efimov,736,France,Female,24,0,0.0,2,1,0,109355.73,1,0.710952465324423,1
4438,15583850,Davidson,672,Germany,Male,68,0,126061.51,2,1,1,184936.77,0,0.22160086337767299,0
4439,15696539,Wade,613,France,Female,21,7,105627.95,1,1,1,36560.51,0,0.01539114788612568,0
4440,15760121,Maynard,712,France,Male,32,9,100606.02,1,1,0,165693.06,0,0.01833452438699229,0
4441,15628279,Murphy,624,France,Female,38,3,0.0,2,1,1,163666.85,0,0.013083243332537728,0
4442,15766163,Zotova,676,France,Male,38,1,0.0,2,0,1,35644.79,0,0.01683771318285449,0
4443,15566467,Hannah,683,Germany,Female,32,0,138171.1,2,1,1,188203.58,0,0.017042057995411277,0
4444,15639049,Cartagena,489,France,Female,31,7,139395.08,1,0,1,6120.84,0,0.013930290902472647,0
4445,15736413,Hall,739,France,Male,29,1,0.0,2,1,1,164484.78,0,0.012801055824607133,0
4446,15634815,Hunt,701,France,Female,37,3,0.0,2,1,1,164268.28,0,0.013624827237640035,0
4447,15716381,Greece,666,Germany,Female,50,7,109062.28,1,1,1,140136.1,1,0.9044752685888031,1
4448,15708162,Thomson,565,Germany,Female,40,1,89994.71,2,0,1,121084.27,0,0.14701679122208047,0
4449,15569364,Victor,666,France,Male,36,3,0.0,2,1,0,35156.54,0,0.016270811663612047,0
4450,15791191,Mitchell,633,France,Male,59,2,103996.74,1,1,1,103159.11,0,0.10621376346157825,0
4451,15621205,Olisaemeka,578,France,Male,34,4,175111.11,1,1,1,74858.3,0,0.016731930475643985,0
4452,15704788,Krawczyk,812,Spain,Female,49,8,66079.45,2,0,0,91556.57,1,0.96960003088604,1
4453,15775756,Alexandrova,809,Germany,Male,33,8,148055.74,1,0,0,199203.21,0,0.0860324170403321,0
4454,15641312,Paterson,615,France,Male,36,6,0.0,1,1,1,27011.8,1,0.9814423368985847,1
4455,15782531,Chou,684,Spain,Female,31,8,0.0,2,1,0,188637.05,0,0.014910839198985521,0
4456,15724428,Abel,544,France,Male,40,8,0.0,2,1,0,61581.2,0,0.023021154276164472,0
4457,15743617,Chesnokova,713,Germany,Male,47,1,95994.98,1,1,0,197529.23,0,0.12102172978451727,0
4458,15585839,Niu,633,France,Male,37,2,0.0,2,1,0,182258.17,0,0.018571408044969033,0
4459,15658158,Sullivan,672,Germany,Female,23,10,110741.56,1,1,0,80778.5,0,0.06825261157986497,0
4460,15637678,Ma,661,France,Male,35,5,0.0,1,1,0,155394.52,0,0.12739519517480602,0
4461,15701809,Cavill,749,Spain,Female,28,3,0.0,1,1,0,3408.7,0,0.07449485466653041,0
4462,15676937,Nicholls,635,Spain,Female,32,8,0.0,2,1,1,19367.98,1,0.5807603024010873,1
4463,15778975,Nnonso,850,Germany,Female,70,1,96947.58,3,1,0,62282.99,1,0.8694493906564699,1
4464,15710375,Gibson,641,France,Male,41,6,0.0,2,1,0,65396.79,0,0.018180373921502267,0
4465,15579914,Garcia,633,Germany,Male,30,2,109786.82,2,1,1,139712.81,0,0.015880138410154655,0
4466,15595160,Renwick,413,Spain,Male,35,2,0.0,2,1,1,60972.84,0,0.015905410427436227,0
4467,15595391,Norris,538,France,Male,31,1,0.0,2,1,0,1375.46,0,0.014118399605846137,0
4468,15630363,Nkemakonam,437,France,Female,39,0,102721.49,1,0,0,22191.82,0,0.07292478378491439,0
4469,15692443,Piccio,612,Spain,Male,33,5,69478.57,1,1,0,8973.67,1,0.9673879415143789,1
4470,15593795,Linton,516,Germany,Female,53,1,156674.2,1,1,0,118502.34,1,0.9850460824276155,1
4471,15642824,Onyekaozulu,826,Spain,Female,56,8,174506.1,2,0,1,161802.82,1,0.7215922601704065,1
4472,15683524,Tobenna,660,Germany,Female,23,6,166070.48,2,0,0,90494.72,0,0.0509080159389544,0
4473,15713532,Wang,646,Germany,Female,29,4,105957.44,1,1,0,15470.91,0,0.29140692729077505,0
4474,15719827,O'Donnell,767,France,Male,36,3,0.0,1,0,0,65147.27,0,0.31984756519546637,0
4475,15578435,Langlands,640,France,Male,40,8,110340.68,1,1,1,157886.6,0,0.02961431898980163,0
4476,15723028,Smith,778,France,Male,33,1,0.0,2,1,0,85439.73,0,0.01959045055407459,0
4477,15595609,Sykes,679,Germany,Male,52,9,135870.01,2,0,0,54038.62,0,0.8954048609903141,1
4478,15622443,Marshall,549,France,Male,31,4,0.0,2,0,1,25684.85,0,0.014075200167190192,0
4479,15579112,Gibson,598,France,Male,47,2,0.0,2,1,1,186116.54,0,0.01723427255526578,0
4480,15648479,Stephenson,655,France,Female,45,0,0.0,2,1,0,166830.71,0,0.1170397746232144,0
4481,15659234,Y?,494,France,Male,30,3,85704.95,1,0,1,27886.06,0,0.0167192558487572,0
4482,15811970,Kang,653,France,Female,42,1,0.0,2,1,1,5768.32,0,0.01679905146571485,0
4483,15774192,Miller,539,Germany,Female,38,8,105435.74,1,0,0,80575.44,1,0.940199268420351,1
4484,15595136,Kryukov,645,France,Female,37,1,0.0,2,1,1,68987.55,0,0.015386071042679614,0
4485,15630580,Y?,751,Germany,Male,34,9,108513.25,2,1,1,27097.82,0,0.018445046676337732,0
4486,15660646,Fanucci,528,France,Male,35,3,156687.1,1,1,0,199320.77,0,0.0557327745853617,0
4487,15614365,Lombardi,696,Germany,Male,31,3,150604.52,1,0,0,5566.6,0,0.11233023796073763,0
4488,15776128,Hs?,716,France,Female,44,6,155114.9,1,0,0,133871.83,0,0.05467114216538965,0
4489,15787035,Anderson,602,France,Female,35,8,0.0,2,1,1,152843.53,0,0.013766561794464078,0
4490,15792646,Trentino,647,Spain,Female,64,1,91216.0,1,1,1,41800.18,0,0.024603801062449283,0
4491,15726832,Donnelly,850,Germany,Male,61,3,141784.02,1,1,1,92053.75,0,0.20592150557987537,0
4492,15773260,Tsou,590,France,Female,32,0,127763.24,1,1,0,100717.54,0,0.01827667788090331,0
4493,15624437,Johnson,825,Spain,Female,32,1,0.0,2,1,1,42935.15,0,0.01722990734550362,0
4494,15717138,Watson,850,Spain,Male,31,6,82613.56,2,1,0,149170.92,0,0.020213233156529536,0
4495,15657317,Allan,789,France,Female,32,7,69423.52,1,1,0,107499.39,0,0.02663049715928692,0
4496,15626948,Butcher,701,France,Female,42,6,86167.82,1,1,0,153342.38,0,0.24730692939159837,0
4497,15758901,Henderson,713,Spain,Female,47,1,0.0,1,1,0,107825.08,1,0.9848516613677475,1
4498,15777759,Boucaut,570,France,Male,30,2,131406.56,1,1,1,47952.45,0,0.020144521161088603,0
4499,15773322,Obiajulu,536,Germany,Female,44,4,121898.82,1,0,0,131007.18,0,0.29142264614864016,0
4500,15697318,Ifeatu,771,Germany,Male,32,9,77487.2,1,0,0,33143.04,0,0.0349531973103724,0
4501,15678916,Kelly,512,France,Female,75,2,0.0,1,1,0,123304.62,0,0.2523136362665945,0
4502,15632118,Pirozzi,698,Spain,Male,45,5,164450.94,1,1,0,141970.02,1,0.8435344401779578,1
4503,15788118,Siciliano,656,France,Male,33,7,138705.02,2,1,0,37136.15,0,0.05049835879310688,0
4504,15788930,Silva,761,Spain,Male,37,7,132730.17,1,1,0,199293.01,0,0.12682323840949566,0
4505,15628583,Iweobiegbunam,709,France,Female,30,5,0.0,2,0,1,161388.22,0,0.013471459890651707,0
4506,15635177,Williamson,597,Spain,Female,66,3,0.0,1,1,1,70532.53,0,0.03455960560840759,0
4507,15587690,Madueke,592,France,Male,28,2,116498.22,1,1,0,144290.25,0,0.014708818084134868,0
4508,15627630,Chiagoziem,599,France,Female,41,1,0.0,2,1,0,96069.82,0,0.020954842947732515,0
4509,15610930,Kwemto,572,Germany,Female,35,1,139979.07,1,1,0,185662.84,0,0.32027858064060555,0
4510,15657747,Zito,611,Germany,Female,43,9,127216.31,2,0,1,17913.25,0,0.40135822994070314,0
4511,15568006,Ukaegbunam,634,France,Female,45,2,0.0,4,1,0,101039.53,1,0.973402303222686,1
4512,15751748,Trevisani,666,France,Male,51,2,148222.65,1,0,0,156953.54,1,0.9792671551700014,1
4513,15722212,Edmondstone,696,France,Female,41,8,0.0,2,0,0,28276.83,0,0.17898267819489078,0
4514,15658670,Chien,669,France,Female,38,8,0.0,2,1,0,84049.16,0,0.0179357428140543,0
4515,15761654,Boni,726,Spain,Male,30,8,134152.29,1,1,1,147822.44,0,0.01488729992647242,0
4516,15812210,Yashina,497,Germany,Female,32,8,111537.23,4,1,1,9497.99,1,0.8315983750007954,1
4517,15787051,Georg,750,Spain,Female,39,7,119565.92,1,1,0,87067.73,0,0.05929611701159447,0
4518,15642991,Tung,850,Spain,Female,29,7,0.0,2,1,0,23237.25,0,0.021607866924985977,0
4519,15713769,Michelides,617,Spain,Male,38,7,0.0,1,1,1,27239.28,0,0.8604195768336156,1
4520,15605826,Korovina,652,Germany,Male,46,10,121063.8,3,1,0,151481.86,1,0.9844401282526591,1
4521,15648898,Chuang,560,Spain,Female,27,7,124995.98,1,1,1,114669.79,0,0.0707970098709576,0
4522,15705309,Yuriev,629,Spain,Male,39,5,0.0,2,0,0,116748.14,0,0.027026388227587784,0
4523,15734202,Chidimma,660,Germany,Female,52,4,86891.84,1,1,0,90877.76,0,0.36180308809750145,0
4524,15658852,Stevens,676,France,Male,38,8,0.0,2,1,1,133692.88,0,0.014333832933073021,0
4525,15612633,Kao,581,Spain,Male,43,9,78022.61,1,0,1,30662.91,0,0.041871807625107824,0
4526,15604818,Edmund la Touche,798,France,Male,34,9,154495.79,1,1,0,191395.88,0,0.030808722706252206,0
4527,15593900,Belousov,705,France,Male,38,1,189443.72,1,0,1,106648.58,0,0.027149807116570335,0
4528,15624995,McCane,714,Spain,Female,31,6,152926.6,1,1,1,50899.91,0,0.018083083038968172,0
4529,15570087,Parry-Okeden,664,France,Female,44,8,142989.69,1,1,1,115452.51,1,0.7111125124163327,1
4530,15802617,Hudson,697,Germany,Male,43,7,115371.94,2,1,0,64139.1,0,0.19007559113342654,0
4531,15656029,Marsden,609,France,Male,37,6,0.0,2,0,1,22030.72,0,0.014454027477913892,0
4532,15739194,Manfrin,548,Spain,Male,38,0,178056.54,2,1,0,38434.73,0,0.11822919157700387,0
4533,15607275,Ch'ang,850,Spain,Male,39,6,206014.94,2,0,1,42774.84,1,0.052747159664942055,0
4534,15629475,Clark,656,France,Male,41,2,0.0,2,1,0,158973.77,0,0.02022133181312009,0
4535,15635034,Aldrich,727,Germany,Male,37,9,101191.83,1,1,1,34551.35,1,0.10526175760936625,0
4536,15756333,Khan,642,France,Female,55,7,0.0,2,1,1,101515.76,0,0.01522126338185629,0
4537,15777436,Murray,710,Spain,Female,31,5,0.0,2,1,0,9561.73,0,0.032959617381300516,0
4538,15676835,Anayolisa,710,Spain,Male,33,1,0.0,2,1,0,168313.17,0,0.02307784356903403,0
4539,15574206,Shillito,718,France,Female,37,7,0.0,2,1,1,55100.09,0,0.01755740525274113,0
4540,15613017,McMillan,586,Germany,Male,32,1,149814.54,1,1,0,31830.06,0,0.6637215034054429,1
4541,15815131,Howells,617,Spain,Female,36,7,115617.24,1,1,1,71519.4,0,0.024707835036934057,0
4542,15585455,Stewart,630,France,Male,28,9,0.0,2,0,0,32599.35,0,0.0131180625659927,0
4543,15692929,Ikechukwu,791,Germany,Female,42,10,113657.41,2,0,1,139946.68,1,0.7854270659001417,1
4544,15758081,Repina,673,Spain,Male,39,8,138160.0,1,1,1,110468.51,0,0.01730890515656935,0
4545,15667476,Cox,477,Germany,Female,36,3,117700.86,1,0,0,74042.0,0,0.2167950246472008,0
4546,15738248,Lo,662,France,Female,37,5,0.0,2,1,0,151871.84,0,0.01329514848287785,0
4547,15672152,Grant,850,Germany,Male,37,9,122506.38,1,0,1,199693.84,1,0.7638803546375815,1
4548,15673372,Stevenson,635,France,Female,58,1,0.0,1,1,1,58907.08,1,0.8404648518569626,1
4549,15587611,Kauffmann,537,France,Male,59,9,0.0,2,0,0,103799.77,1,0.6508931111280081,1
4550,15803415,Samsonova,579,France,Female,39,3,166501.17,2,1,0,93835.64,0,0.10034163747854807,0
4551,15715673,Niu,651,Spain,Female,46,4,89743.05,1,1,0,156425.57,1,0.9788402310992099,1
4552,15655648,Bock,610,France,Female,25,2,0.0,2,1,0,123723.83,0,0.014933678356056124,0
4553,15763613,Barlow,581,France,Male,30,1,0.0,2,1,0,199464.08,0,0.023566042239570487,0
4554,15660385,Stevenson,592,France,Male,39,7,0.0,2,1,0,83084.33,0,0.02146935131735473,0
4555,15733261,Kung,688,Spain,Female,35,6,0.0,1,1,0,25488.43,1,0.9684028557292713,1
4556,15796231,Nwankwo,681,France,Female,18,1,98894.39,1,1,1,9596.4,0,0.015716897754154968,0
4557,15624866,Brewer,658,Germany,Male,37,3,168735.74,2,0,0,70370.24,0,0.04158599546020146,0
4558,15623730,Ch'iu,792,France,Male,34,1,0.0,1,0,1,86330.32,0,0.03442939834511503,0
4559,15668248,Quinn,528,Germany,Female,62,7,133201.17,1,0,0,168507.68,1,0.9861444849805281,1
4560,15694518,Kodilinyechukwu,624,Spain,Female,36,0,0.0,2,1,0,111605.9,0,0.025931886406498676,0
4561,15638028,Ifeanyichukwu,562,Germany,Male,31,4,127237.25,2,0,1,143317.42,0,0.03302304938954041,0
4562,15795895,Yermakova,678,Germany,Male,36,1,117864.85,2,1,0,27619.06,0,0.2873241546937656,0
4563,15694376,Sullivan,705,Germany,Female,64,3,153469.26,3,0,0,146573.66,1,0.98585764349204,1
4564,15669204,Grant,650,Germany,Male,23,4,93911.3,2,1,0,69055.45,0,0.05452368516164539,0
4565,15773779,Jacka,593,Spain,Female,46,2,76597.79,1,1,1,54453.72,0,0.2541705367258446,0
4566,15580682,Tsai,652,France,Female,40,4,79927.36,2,1,1,33524.6,0,0.025461491648742812,0
4567,15768530,Emery,554,Spain,Female,27,4,0.0,2,1,1,135083.73,0,0.01331027086622984,0
4568,15672875,Piccio,584,Germany,Male,32,8,40172.91,1,1,1,137439.34,0,0.029416064706674534,0
4569,15617082,Sanders,516,France,Male,33,7,115195.58,1,1,1,11205.5,0,0.014679891886370899,0
4570,15760514,Sharp,789,Germany,Female,43,9,116644.29,2,1,1,60176.1,0,0.11375897610167249,0
4571,15761775,Myers,598,Germany,Male,20,8,180293.84,2,1,1,29552.7,0,0.015317449514305382,0
4572,15799964,Campbell,669,Germany,Female,30,7,139872.81,1,1,0,188795.85,0,0.3959849121894275,0
4573,15693906,Abbott,645,France,Female,24,3,34547.82,1,1,1,11638.17,0,0.11832071682149156,0
4574,15739514,Preston,659,France,Female,32,9,0.0,2,1,1,93155.75,0,0.01456796449101963,0
4575,15756926,Atherton,833,Germany,Male,29,1,96462.25,2,0,1,48986.18,0,0.058291967236912476,0
4576,15770984,Fanucci,697,Spain,Female,40,7,130334.35,2,0,1,116951.1,0,0.025718049941408954,0
4577,15703979,Evans,580,Germany,Male,39,3,119688.81,1,1,0,137041.26,0,0.31927737314502974,0
4578,15801821,Cookson,691,France,Male,38,1,0.0,2,0,0,44653.5,0,0.020002101393713976,0
4579,15711028,Nnachetam,534,France,Male,52,1,0.0,3,1,1,104035.41,1,0.9722190842065462,1
4580,15791842,Johnstone,478,France,Female,32,6,71187.24,1,1,1,110593.62,0,0.026642821240128827,0
4581,15746127,Hort,572,France,Female,47,2,0.0,2,1,0,36099.7,0,0.13371175098321705,0
4582,15663625,Johnson,501,France,Male,37,4,0.0,2,0,0,12470.3,0,0.024222932936374703,0
4583,15604891,Zaytseva,624,Spain,Female,38,8,0.0,2,1,0,95403.41,0,0.015372877670739794,0
4584,15589666,Sorokina,595,France,Female,39,9,136422.41,1,1,1,151757.81,0,0.027278479286056957,0
4585,15627881,Diehl,603,France,Male,30,8,0.0,2,1,1,47536.46,0,0.01352194810162286,0
4586,15664895,Onuchukwu,602,France,Female,25,0,0.0,2,1,1,101274.17,0,0.014954418359637647,0
4587,15676094,Osonduagwuike,500,France,Female,34,6,0.0,1,1,1,140268.45,0,0.04595915267312097,0
4588,15761720,Mead,422,France,Male,41,6,153238.88,1,1,0,11663.09,0,0.43698320481849856,0
4589,15611961,Stewart,615,France,Male,35,7,0.0,2,1,0,150784.29,0,0.013204732467517235,0
4590,15680167,Thomson,635,France,Female,78,6,47536.4,1,1,1,119400.08,0,0.02380656844385864,0
4591,15762543,Goliwe,711,France,Female,32,1,0.0,2,1,0,126188.42,0,0.022209658217419263,0
4592,15658475,Lori,834,France,Male,36,8,142882.49,1,1,0,89983.02,1,0.7221736608534937,1
4593,15779743,Onwuamaeze,633,France,Female,44,7,0.0,2,1,0,29761.29,0,0.05387224631071991,0
4594,15661532,Butusov,650,France,Female,31,1,160566.11,2,0,0,27073.81,0,0.07915940694779887,0
4595,15782360,Rogers,743,Germany,Male,65,2,131935.51,1,1,1,96399.67,1,0.9707830356422784,1
4596,15767908,Nicholson,567,France,Male,38,6,127678.8,2,0,0,45422.89,0,0.07570002626853209,0
4597,15677105,Rossi,706,Germany,Female,46,4,105214.58,1,1,0,108699.59,1,0.9685054590742782,1
4598,15641474,Hall,638,France,Male,46,9,139859.54,1,1,0,38967.29,0,0.17565016142544226,0
4599,15624451,Huddart,641,France,Female,38,3,0.0,2,1,0,116466.19,0,0.018683883678576547,0
4600,15577985,Chinomso,574,France,Female,34,5,112324.45,2,1,1,17993.43,0,0.016346905679847836,0
4601,15571666,Shaw,642,Germany,Male,30,8,134497.27,1,0,0,43250.54,0,0.4559692042724054,0
4602,15783691,Hargreaves,722,Spain,Female,35,1,120171.58,1,1,0,125240.8,0,0.041495348388697596,0
4603,15671172,Swain,623,France,Male,23,1,106012.2,2,0,1,191415.94,0,0.01701640840725156,0
4604,15731760,Butcher,681,France,Male,25,5,0.0,1,0,1,90860.97,0,0.0516827656453145,0
4605,15585599,Stone,530,France,Female,34,8,0.0,2,0,1,141872.52,0,0.013092196795767142,0
4606,15784958,Allan,797,France,Female,55,10,0.0,4,1,1,49418.87,1,0.8492900853268408,1
4607,15734524,Wang,653,France,Male,51,3,0.0,1,1,0,170426.65,1,0.9813385735859612,1
4608,15614103,Colombo,850,Germany,Male,42,8,119839.69,1,0,1,51016.02,1,0.911985926242511,1
4609,15794895,McKay,581,Spain,Male,34,1,0.0,2,0,1,81175.25,0,0.01644479946293459,0
4610,15772381,Brient,589,Germany,Male,38,8,92219.21,1,1,0,99106.97,0,0.14199321673092194,0
4611,15710553,Yin,555,Germany,Male,48,3,142055.41,2,0,1,79134.78,0,0.07358783833087319,0
4612,15649292,Bellucci,748,France,Female,49,7,29602.08,1,0,0,163550.58,1,0.9728634160330503,1
4613,15792565,Duncan,745,France,Female,46,7,0.0,2,1,1,67769.94,0,0.016195510112024972,0
4614,15718245,Pirozzi,730,France,Male,34,1,0.0,2,1,1,126592.01,0,0.013252552015327105,0
4615,15703117,Findlay,565,France,Female,44,1,0.0,2,0,1,89602.81,0,0.020475799919671356,0
4616,15758136,King,778,France,Male,37,3,141803.77,1,0,1,179421.84,0,0.01654997730725264,0
4617,15799932,Iweobiegbunam,812,France,Male,24,10,0.0,2,1,1,156906.15,0,0.014566291203623228,0
4618,15633516,Tucker,526,France,Male,42,1,0.0,1,0,1,168486.02,0,0.19576271633491488,0
4619,15622532,Izmailova,708,France,Female,47,0,126589.12,2,0,1,132730.07,1,0.2872186109447323,0
4620,15798960,Meng,680,France,Male,33,2,108393.35,1,0,1,39057.67,0,0.018692674529490763,0
4621,15698664,Liang,567,Spain,Male,43,2,115643.58,2,0,0,174606.35,0,0.09977940304631686,0
